RELEASE,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,BEHAVIOUR 2,ASSOCIATION,FOOD TYPE,FOOD Type 2,POSITION IN CANOPY,Position2,Position3,PLANT SPECIES,PLANT SPECIES SAT ON,G.P.S. Location,,NOteS,
pre,2,6,2015,12,50,PM,010204,NIKA,FLISS,S,H,AL,F,A,0,1,18,FO,,,,,TC1,TC,1,,,,,,
pre,2,6,2015,12,51,PM,010204,NIKA,FLISS,S,H,AL,F,A,0,1,19,FO,,,,,TC1,TC,1,,,,,,
pre,2,6,2015,12,52,PM,010204,NIKA,FLISS,S,H,AL,F,A,0,1,20,FE,,,I,#REF!,TC1,TC,1,,,,,,
pre,2,6,2015,1,0,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,1,V,,,,,TC1,TC,1,,,,,,
pre,2,6,2015,1,1,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,2,V,,,,,LC1,LC,1,,,,,O=SALTS,
pre,2,6,2015,1,2,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,3,OS,,,,,,,,,,,,,
pre,2,6,2015,1,3,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,4,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,4,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,5,PL,,NY,,,TC1,TC,1,,,,,,
pre,2,6,2015,1,5,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,6,V,,,,,G,G,G,,,,,,
pre,2,6,2015,1,6,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,7,OS,,,,,,,,,,,,O=WATER,
pre,2,6,2015,1,7,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,8,V,,,,,LC1,LC,1,,,,,O=WATER,
pre,2,6,2015,1,8,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,9,V,,,,,LC1,LC,1,,,,,,
pre,2,6,2015,1,9,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,10,L,,,,,LC1,LC,1,,,,,,
pre,2,6,2015,1,10,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,11,OS,,,,,,,,,,,,,
pre,2,6,2015,1,11,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,12,V,,,,,TC1,TC,1,,,,,,
pre,2,6,2015,1,12,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,13,V,,,,,G,G,G,,,,,,
pre,2,6,2015,1,13,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,14,V,,,,,TC1,TC,1,,,,,,
pre,2,6,2015,1,14,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,15,OS,,,,,,,,,,,,,
pre,2,6,2015,1,15,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,16,V,,,,,LC1,LC,1,,,,,,
pre,2,6,2015,1,16,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,17,PL,,MA/I,,,G,G,G,,,,,WAS ALSO PLAYING WITH AN INFANT,
pre,2,6,2015,1,17,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,18,OS,,,,,,,,,,,,,
pre,2,6,2015,1,18,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,19,L,,,,,G,G,G,,,,,,
pre,2,6,2015,1,19,PM,010205,NIKA,FLISS,S,H,NE,M,J,0,1,20,PL,,I,,,G,G,G,,,,,PLAYING WITH UNIDENTIFIED INFANT,
pre,2,6,2015,1,34,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,1,FO,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,35,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,2,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,2,6,2015,1,36,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,3,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,2,6,2015,1,37,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,4,FO,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,38,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,5,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,39,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,6,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,40,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,7,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,41,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,8,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,42,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,9,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,43,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,10,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,44,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,11,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,45,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,12,R,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,46,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,13,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,47,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,14,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,48,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,15,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,49,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,16,V,,,,,MC1,MC,1,,,,,,
pre,2,6,2015,1,50,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,17,OS,,,,,,,,,,,,,
pre,2,6,2015,1,51,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,18,OS,,,,,,,,,,,,,
pre,2,6,2015,1,52,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,19,OS,,,,,,,,,,,,,
pre,2,6,2015,1,53,PM,010206,NIKA,FLISS,S,H,AU,F,A,0,1,20,OS,,,,,,,,,,,,,
pre,3,6,2015,6,14,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,1,L,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,6,15,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,2,C,,AM,,,TC1,TC,1,,,,,,
pre,3,6,2015,6,16,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,3,L,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,6,17,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,4,PL,,I,,,MC1,MC,1,,,,,I = INFANT,
pre,3,6,2015,6,18,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,5,SC,,,,,LC1,LC,1,,,,,,
pre,3,6,2015,6,19,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,6,V,,,,,LC1,LC,1,,,,,,
pre,3,6,2015,6,20,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,7,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,21,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,8,PA,,,,,,,,,,,,SEE WILDLIFE INTERACTION SHEET,
pre,3,6,2015,6,22,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,9,PA,,,,,,,,,,,,SEE WILDLIFE INTERACTION SHEET,
pre,3,6,2015,6,23,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,10,PA,,,,,,,,,,,,SEE WILDLIFE INTERACTION SHEET,
pre,3,6,2015,6,24,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,11,PA,,,,,,,,,,,,SEE WILDLIFE INTERACTION SHEET,
pre,3,6,2015,6,25,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,12,OS,,,,,,,,,,,,,
pre,3,6,2015,6,26,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,13,OS,,,,,,,,,,,,,
pre,3,6,2015,6,27,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,14,OS,,,,,,,,,,,,,
pre,3,6,2015,6,28,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,15,OS,,,,,,,,,,,,,
pre,3,6,2015,6,29,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,16,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,6,2015,6,30,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,17,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,6,2015,6,31,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,18,OS,,,,,,,,,,,,,
pre,3,6,2015,6,32,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,19,OS,,,,,,,,,,,,,
pre,3,6,2015,6,33,AM,010301,NIKA,FLISS,C,C,ED,F,J,0,1,20,OS,,,,,,,,,,,,,
pre,3,6,2015,6,44,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,1,R,C,BM,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,45,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,2,R,C,BM,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,46,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,3,R,C,BM,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,47,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,4,R,C,BM,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,48,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,5,R,C,BM,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,49,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,6,R,C,BM,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,50,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,7,R,C,BM,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,51,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,8,MP-,,BA,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,52,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,9,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,53,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,10,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,54,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,11,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,6,55,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,12,OS,,,,,,,,,,,,,
pre,3,6,2015,6,56,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,13,FO,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,6,57,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,14,FO,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,6,58,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,15,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,6,59,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,16,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,7,0,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,17,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,7,1,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,18,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,7,2,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,19,FE,,,I,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,7,3,AM,010302,NIKA,FLISS,C,C,NE,M,J,0,1,20,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,7,18,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,1,FO,,,,,G,G,G,,,,,,
pre,3,6,2015,7,19,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,2,V,,,,,G,G,G,,,,,,
pre,3,6,2015,7,20,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,3,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,7,21,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,4,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,7,22,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,5,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,7,23,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,6,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,7,24,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,7,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,7,25,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,8,L,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,7,26,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,9,FE,,,PF,#REF!,G,G,G,,,,,,
pre,3,6,2015,7,27,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,10,FE,,,PF,#REF!,G,G,G,,,,,,
pre,3,6,2015,7,28,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,11,OS,,,,,,,,,,,,,
pre,3,6,2015,7,29,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,12,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,7,30,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,13,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,7,31,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,14,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,7,32,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,15,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,3,6,2015,7,33,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,16,L,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,7,34,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,17,OS,,,,,,,,,,,,,
pre,3,6,2015,7,35,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,18,OS,,,,,,,,,,,,,
pre,3,6,2015,7,36,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,19,OS,,,,,,,,,,,,,
pre,3,6,2015,7,37,AM,010303,NIKA,FLISS,C,C,BO,F,J,0,1,20,L,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,12,4,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,1,V,,,,,G,G,G,,,,,,
pre,3,6,2015,12,5,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,2,FO,,,,,G,G,G,,,,,,
pre,3,6,2015,12,6,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,3,V,,,,,G,G,G,,,,,,
pre,3,6,2015,12,7,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,4,FE,,,PF,#REF!,G,G,G,,,,,,
pre,3,6,2015,12,8,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,5,V,,,,,G,G,G,,,,,,
pre,3,6,2015,12,9,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,6,V,,,,,G,G,G,,,,,,
pre,3,6,2015,12,10,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,7,FE,,,PF,#REF!,NS1,NS,1,,,,,"NS = NATURAL STRUCTURE; TREE STUMP, ROCK ETC",
pre,3,6,2015,12,11,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,8,FE,,,PF,#REF!,G,G,G,,,,,,
pre,3,6,2015,12,12,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,9,FO,,,,,G,G,G,,,,,,
pre,3,6,2015,12,13,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,10,V,,,,,G,G,G,,,,,,
pre,3,6,2015,12,14,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,11,OS,,,,,,,,,,,,,
pre,3,6,2015,12,15,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,12,OS,,,,,,,,,,,,,
pre,3,6,2015,12,16,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,13,FO,,,,,G,G,G,,,,,,
pre,3,6,2015,12,17,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,14,FE,,,PF,#REF!,G,G,G,,,,,,
pre,3,6,2015,12,18,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,15,FO,,,,,G,G,G,,,,,,
pre,3,6,2015,12,19,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,16,V,,,,,G,G,G,,,,,,
pre,3,6,2015,12,20,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,17,OS,,,,,,,,,,,,,
pre,3,6,2015,12,21,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,18,FO,,,,,G,G,G,,,,,,
pre,3,6,2015,12,22,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,19,FO,,,,,G,G,G,,,,,,
pre,3,6,2015,12,23,PM,010304,NIKA,JESSE,C,W,BA,M,SA,0,3,20,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,12,33,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,1,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,12,34,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,2,V,,,,,G,G,G,,,,,,
pre,3,6,2015,12,35,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,3,V,,,,,G,G,G,,,,,,
pre,3,6,2015,12,36,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,4,V,,,,,NS1,NS,1,,,,,"NS = NATURAL STRUCTURE; TREE STUMP, ROCK ETC",
pre,3,6,2015,12,37,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,5,V,,,,,NS1,NS,1,,,,,"NS = NATURAL STRUCTURE; TREE STUMP, ROCK ETC",
pre,3,6,2015,12,38,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,6,FO,,,,,G,G,G,,,,,,
pre,3,6,2015,12,39,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,7,L,,,,,G,G,G,,,,,,
pre,3,6,2015,12,40,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,8,FE,,,PF,#REF!,G,G,G,,,,,,
pre,3,6,2015,12,41,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,9,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,12,42,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,10,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,12,43,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,11,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,12,44,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,12,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,12,45,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,13,V,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,12,46,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,14,SG,,,,,MC1,MC,1,,,,,,
pre,3,6,2015,12,47,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,15,G-,,I,,,MC1,MC,1,,,,,I = INFANT,
pre,3,6,2015,12,48,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,16,G-,,I,,,MC1,MC,1,,,,,I = INFANT,
pre,3,6,2015,12,49,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,17,G-,,I,,,MC1,MC,1,,,,,I = INFANT,
pre,3,6,2015,12,50,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,18,G-,,I,,,MC1,MC,1,,,,,I = INFANT,
pre,3,6,2015,12,51,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,19,G-,,I,,,MC1,MC,1,,,,,I = INFANT,
pre,3,6,2015,12,52,PM,010305,NIKA,JESSE,C,W,TO,F,A,0,3,20,G-,,I,,,MC1,MC,1,,,,,I = INFANT,
pre,3,6,2015,1,4,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,1,V,,,,,G,G,G,,,,,,
pre,3,6,2015,1,5,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,2,V,,,,,G,G,G,,,,,,
pre,3,6,2015,1,6,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,3,V,,,,,G,G,G,,,,,,
pre,3,6,2015,1,7,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,4,FE,,,PF,#REF!,G,G,G,,,,,,
pre,3,6,2015,1,8,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,5,FE,,,PF,#REF!,G,G,G,,,,,,
pre,3,6,2015,1,9,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,6,L,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,1,10,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,7,FE,V,,PF,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,1,11,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,8,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,1,12,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,9,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,1,13,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,10,FE,,,PF,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,1,14,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,11,FE,V,,PF,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,1,15,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,12,FE,V,,PF,#REF!,TC1,TC,1,,,,,,
pre,3,6,2015,1,16,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,13,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,1,17,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,14,R,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,1,18,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,15,R,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,1,19,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,16,R,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,1,20,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,17,R,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,1,21,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,18,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,1,22,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,19,V,,,,,TC1,TC,1,,,,,,
pre,3,6,2015,1,23,PM,010306,NIKA,JESSE,C,W,ZI,M,A,0,3,20,V,,,,,TC1,TC,1,,,,,,
pre,4,6,2015,6,4,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,1,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,5,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,2,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,6,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,3,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,7,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,4,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,8,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,5,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,9,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,6,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,10,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,7,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,11,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,8,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,12,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,9,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,13,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,10,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,14,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,11,R,C,TI,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,15,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,12,OS,,,,,,,,,,,,,
pre,4,6,2015,6,16,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,13,V,,,,,TC1,TC,1,,,,,,
pre,4,6,2015,6,17,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,14,OS,,,,,,,,,,,,,
pre,4,6,2015,6,18,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,15,G+,,TI,,,TC1,TC,1,,,,,,
pre,4,6,2015,6,19,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,16,G+,,TI,,,TC1,TC,1,,,,,,
pre,4,6,2015,6,20,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,17,G+,,TI,,,TC1,TC,1,,,,,,
pre,4,6,2015,6,21,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,18,L,,,,,TC1,TC,1,,,,,,
pre,4,6,2015,6,22,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,19,C,,,,,MC1,MC,1,,,,,,
pre,4,6,2015,6,23,AM,010401,NIKA,FLISS,C,C,MA,F,J,0,1,20,FO,,,,,TC1,TC,1,,,,,,
pre,4,6,2015,6,33,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,1,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,34,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,2,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,35,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,3,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,36,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,4,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,37,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,5,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,38,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,6,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,39,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,7,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,40,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,8,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,41,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,9,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,42,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,10,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,43,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,11,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,44,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,12,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,45,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,13,V,,,,,TC2,TC,2,,,,,,
pre,4,6,2015,6,46,AM,010402,NIKA,FLISS,C,C,JA,M,SA,0,1,14,V,,,,,TC2,TC,2,,,,,,
