obsid,DAY,MONTH,YEAR,date,hour,minute,,time,dayperiod,focal reference,observer1,observer2,weather,temp,FOCAL ID,sex,age,sampleperiod,focalmin,BEHAVIOUR,ASSOCIATION,conflict outcome,G.P.S. Location,,Notes,,,,
11778,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,12,G+,TO,,,,,,,,
11779,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,12,G+,AL,,,,,,,,
11780,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,13,SC,,,,,,,,,
11781,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,15,SC,,,,,,,,,
11782,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,17,SC,,,,,,,,,
11783,15,10,2015,15-Oct-15,10,48,:,10:48,AM,200405,HANKE,DAN,SU/W,H,BL,F,A,2,18,SC,,,,,,,,,
11784,15,10,2015,15-Oct-15,11,10,:,11:10,AM,200406,HANKE,DAN,SU/W,H,BA,M,SA,2,2,YA,,,,,,,,,
11785,15,10,2015,15-Oct-15,11,10,:,11:10,AM,200406,HANKE,DAN,SU/W,H,BA,M,SA,2,3,YA,,,,,,,,,
11786,15,10,2015,15-Oct-15,11,10,:,11:10,AM,200406,HANKE,DAN,SU/W,H,BA,M,SA,2,4,YA,,,,,,,,,
11787,15,10,2015,15-Oct-15,11,10,:,11:10,AM,200406,HANKE,DAN,SU/W,H,BA,M,SA,2,5,YA,,,,,,,,,
11788,15,10,2015,15-Oct-15,11,10,:,11:10,AM,200406,HANKE,DAN,SU/W,H,BA,M,SA,2,13,SG,,,,,,,,,
11789,15,10,2015,15-Oct-15,11,10,:,11:10,AM,200406,HANKE,DAN,SU/W,H,BA,M,SA,2,13,SC,,,,,,,,,
11790,15,10,2015,15-Oct-15,11,10,:,11:10,AM,200406,HANKE,DAN,SU/W,H,BA,M,SA,2,13,SG,,,,,,,,,
11791,15,10,2015,15-Oct-15,11,10,:,11:10,AM,200406,HANKE,DAN,SU/W,H,BA,M,SA,2,15,YA,,,,,,,,,
11792,15,10,2015,15-Oct-15,11,40,:,11:40,AM,200407,HANKE,DAN,SU/W,H,BM,F,A,2,8,SC,,,,,,,,,
11793,15,10,2015,15-Oct-15,15,12,:,15:12,PM,200408,HANKE,MANDY,CL,H,AL,F,A,4,7,SC,,,,,,,,,
11794,15,10,2015,15-Oct-15,15,12,:,15:12,PM,200408,HANKE,MANDY,CL,H,AL,F,A,4,8,SC,,,,,,,,,
11795,15,10,2015,15-Oct-15,15,12,:,15:12,PM,200408,HANKE,MANDY,CL,H,AL,F,A,4,9,SC,,,,,,,,,
11796,15,10,2015,15-Oct-15,15,12,:,15:12,PM,200408,HANKE,MANDY,CL,H,AL,F,A,4,11,SC,,,,,,,,,
11797,15,10,2015,15-Oct-15,15,12,:,15:12,PM,200408,HANKE,MANDY,CL,H,AL,F,A,4,16,AH,,,,,,,,,
11798,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,2,SC,,,,,,,,,
11799,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,2,SC,,,,,,,,,
11800,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,3,SC,,,,,,,,,
11801,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,4,SG,,,,,,,,,
11802,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,14,SC,,,,,,,,,
11803,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,14,YA,,,,,,,,,
11804,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,14,SG,,,,,,,,,
11805,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,15,SG,,,,,,,,,
11806,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,15,YA,,,,,,,,,
11807,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,17,YA,,,,,,,,,
11808,15,10,2015,15-Oct-15,15,36,:,15:36,PM,200409,HANKE,MANDY,SU,H,ZI,M,A,4,18,YA,,,,,,,,,
11809,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,1,SC,,,,,,,,,
11810,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,1,MP-,NE,,,,,,,,
11811,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,4,SC,,,,,,,,,
11812,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,7,SC,,,,,,,,,
11813,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,7,SC,,,,,,,,,
11814,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,8,SC,,,,,,,,,
11815,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,8,SC,,,,,,,,,
11816,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,8,SC,,,,,,,,,
11817,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,8,SC,,,,,,,,,
11818,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,11,MP-,BO,2,,,,,,,
11819,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,11,SC,,,,,,,,,
11820,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,12,SC,,,,,,,,,
11821,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,15,MP-,AU,2,,,,,,,
11822,15,10,2015,15-Oct-15,16,3,:,16:3,PM,200410,MANDY,HANKE,SU/W,H,KO,F,J,4,19,PL,ED,,,,,,,,
11823,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,2,SC,,,,,,,,,
11824,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,4,SC,,,,,,,,,
11825,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,10,MP+,BT,1,,,,,,,
11826,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,10,MP+,BT,1,,,,,,,
11827,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,12,MP-,BT,2,,,,,,,
11828,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,13,PL,BT,,,,,,,,
11829,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,13,G+,BT,,,,,,,,
11830,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,14,G+,BT,,,,,,,,
11831,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,15,G+,BT,,,,,,,,
11832,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,16,G+,BT,,,,,,,,
11833,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,17,B+,BT,,,,,,,,
11834,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,18,MP+,BT,1,,,,,,,
11835,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,18,SC,,,,,,,,,
11836,15,10,2015,15-Oct-15,16,34,:,16:34,PM,200411,HANKE,MANDY,CL,H,JA,M,A,4,18,SG,,,,,,,,,
11837,15,10,2015,15-Oct-15,16,59,:,16:59,PM,200412,MANDY,HANKE,SU/W,H,AU,F,A,4,11,SC,,,,,,,,,
11838,15,10,2015,15-Oct-15,16,59,:,16:59,PM,200412,MANDY,HANKE,SU/W,H,AU,F,A,4,15,SC,,,,,,,,,
11839,15,10,2015,15-Oct-15,16,59,:,16:59,PM,200412,MANDY,HANKE,SU/W,H,AU,F,A,4,18,MP+,BO,1,,,,,,,
11840,15,10,2015,15-Oct-15,16,59,:,16:59,PM,200412,MANDY,HANKE,SU/W,H,AU,F,A,4,18,MP+,BO,1,,,,,,,
11841,15,10,2015,15-Oct-15,17,`25,:,17:`25,PM,200413,MANDY,HANKE,SU/W,H,NE,M,J,4,1,SG,,,,,,,,,
11842,15,10,2015,15-Oct-15,17,`25,:,17:`25,PM,200413,MANDY,HANKE,SU/W,H,NE,M,J,4,13,SC,,,,,,,,,
11843,15,10,2015,15-Oct-15,17,`25,:,17:`25,PM,200413,MANDY,HANKE,SU/W,H,NE,M,J,4,13,SG,,,,,,,,,
11844,15,10,2015,15-Oct-15,17,`25,:,17:`25,PM,200413,MANDY,HANKE,SU/W,H,NE,M,J,4,15,SC,,,,,,,,,
11845,15,10,2015,15-Oct-15,17,`25,:,17:`25,PM,200413,MANDY,HANKE,SU/W,H,NE,M,J,4,16,SC,,,,,,,,,
11846,15,10,2015,15-Oct-15,17,`25,:,17:`25,PM,200413,MANDY,HANKE,SU/W,H,NE,M,J,4,17,SC,,,,,,,,,
11847,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,0,G+,INF,,,,,,,,
11848,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,1,G+,INF,,,,,,,,
11849,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,1,G-,INF,,,,,,,,
11850,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,2,G-,INF,,,,,,,,
11851,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,3,G-,INF,,,,,,,,
11852,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,4,G-,INF,,,,,,,,
11853,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,5,G-,INF,,,,,,,,
11854,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,8,G-,INF,,,,,,,,
11855,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,9,G-,INF,,,,,,,,
11856,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,10,G-,INF,,,,,,,,
11857,16,10,2015,16-Oct-15,9,28,:,9:28,AM,200502,HANKE,DAN,SU/W,H,TO,F,A,2,12,G-,INF,,,,,,,,
11858,16,10,2015,16-Oct-15,9,54,:,9:54,AM,200503,HANKE,DAN,SU/W,H,JA,M,A,2,2,SC,,,,,,,,,
11859,16,10,2015,16-Oct-15,9,54,:,9:54,AM,200503,HANKE,DAN,SU/W,H,JA,M,A,2,2,PL,NE,,,,,,,,
11860,16,10,2015,16-Oct-15,9,54,:,9:54,AM,200503,HANKE,DAN,SU/W,H,JA,M,A,2,2,G+,NE,,,,,,,,
11861,16,10,2015,16-Oct-15,9,54,:,9:54,AM,200503,HANKE,DAN,SU/W,H,JA,M,A,2,3,G+,NE,,,,,,,,
11862,16,10,2015,16-Oct-15,9,54,:,9:54,AM,200503,HANKE,DAN,SU/W,H,JA,M,A,2,3,PL,NE,,,,,,,,
11863,16,10,2015,16-Oct-15,9,54,:,9:54,AM,200503,HANKE,DAN,SU/W,H,JA,M,A,2,3,G+,NE,,,,,,,,
11864,16,10,2015,16-Oct-15,9,54,:,9:54,AM,200503,HANKE,DAN,SU/W,H,JA,M,A,2,4,SC,,,,,,,,,
11865,16,10,2015,16-Oct-15,9,54,:,9:54,AM,200503,HANKE,DAN,SU/W,H,JA,M,A,2,15,SC,,,,,,,,,
11866,16,10,2015,16-Oct-15,10,20,:,10:20,AM,200504,DAN,HANKE,SU/W,H,NE,M,J,2,2,MP-,BO,2,,,,,,,
11867,16,10,2015,16-Oct-15,10,20,:,10:20,AM,200504,DAN,HANKE,SU/W,H,NE,M,J,2,2,MP-,BL,2,,,,,,,
11868,16,10,2015,16-Oct-15,10,20,:,10:20,AM,200504,DAN,HANKE,SU/W,H,NE,M,J,2,4,SC,,,,,,,,,
11869,16,10,2015,16-Oct-15,10,20,:,10:20,AM,200504,DAN,HANKE,SU/W,H,NE,M,J,2,5,SC,,,,,,,,,
11870,16,10,2015,16-Oct-15,10,20,:,10:20,AM,200504,DAN,HANKE,SU/W,H,NE,M,J,2,11,SC,,,,,,,,,
11871,16,10,2015,16-Oct-15,10,20,:,10:20,AM,200504,DAN,HANKE,SU/W,H,NE,M,J,2,12,SC,,,,,,,,,
11872,16,10,2015,16-Oct-15,10,20,:,10:20,AM,200504,DAN,HANKE,SU/W,H,NE,M,J,2,12,MP-,AM,2,,,,,,,
11873,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,4,PL,ED,,,,,,,,
11874,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,4,G+,ED,,,,,,,,
11875,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,4,PL,ED,,,,,,,,
11876,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,9,G+,MA,,,,,,,,
11877,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,10,G+,MA,,,,,,,,
11878,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,12,SC,,,,,,,,,
11879,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,12,SG,,,,,,,,,
11880,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,13,SC,,,,,,,,,
11881,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,13,SG,,,,,,,,,
11882,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,14,SG,,,,,,,,,
11883,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,16,SC,,,,,,,,,
11884,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,17,SC,,,,,,,,,
11885,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,17,SC,,,,,,,,,
11886,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,18,SC,,,,,,,,,
11887,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,19,SC,,,,,,,,,
11888,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,19,SC,,,,,,,,,
11889,16,10,2015,16-Oct-15,11,0,:,11:0,AM,200505,DAN,HANKE,SU/W,H,BO,F,A,2,29,SG,,,,,,,,,
11890,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,1,G-,INF,,,,,,,,
11891,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,2,G-,INF,,,,,,,,
11892,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,3,G-,INF,,,,,,,,
11893,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,4,G-,INF,,,,,,,,
11894,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,5,G-,INF,,,,,,,,
11895,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,6,G-,INF,,,,,,,,
11896,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,7,G-,INF,,,,,,,,
11897,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,8,G-,INF,,,,,,,,
11898,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,9,G-,INF,,,,,,,,
11899,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,10,G-,INF,,,,,,,,
11900,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,11,G-,INF,,,,,,,,
11901,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,13,G-,INF,,,,,,,,
11902,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,14,G-,INF,,,,,,,,
11903,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,17,SC,,,,,,,,,
11904,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,17,SC,,,,,,,,,
11905,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,17,G-,BM,,,,,,,,
11906,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,18,G-,BM,,,,,,,,
11907,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,18,SC,,,,,,,,,
11908,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,18,G-,BM,,,,,,,,
11909,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,18,G+,KO,,,,,,,,
11910,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,19,G-,BM,,,,,,,,
11911,16,10,2015,16-Oct-15,11,27,:,11:27,AM,200506,DAN,HANKE,SU/W,H,BL,F,A,2,19,G+,KO,,,,,,,,
11912,16,10,2015,16-Oct-15,15,10,:,15:10,PM,200507,HANKE,MANDY,SU,H,PO,M,A,4,3,MP+,MA,1,,,,,,,
11913,16,10,2015,16-Oct-15,15,10,:,15:10,PM,200507,HANKE,MANDY,SU,H,PO,M,A,4,4,SC,,,,,,,,,
11914,16,10,2015,16-Oct-15,15,10,:,15:10,PM,200507,HANKE,MANDY,SU,H,PO,M,A,4,5,SC,,,,,,,,,
11915,16,10,2015,16-Oct-15,15,10,:,15:10,PM,200507,HANKE,MANDY,SU,H,PO,M,A,4,4,SG,,,,,,,,,
11916,16,10,2015,16-Oct-15,15,10,:,15:10,PM,200507,HANKE,MANDY,SU,H,PO,M,A,4,9,MP+,NE,1,,,,,,,
11917,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,1,PL,NE,,,,,,,,
11918,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,2,PL,NE,,,,,,,,
11919,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,2,SG,,,,,,,,,
11920,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,2,PL,NE,,,,,,,,
11921,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,3,PL,NE,,,,,,,,
11922,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,3,SG,,,,,,,,,
11923,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,4,SG,,,,,,,,,
11924,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,4,SC,,,,,,,,,
11925,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,5,SC,,,,,,,,,
11926,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,6,SC,,,,,,,,,
11927,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,9,G-,BO,,,,,,,,
11928,16,10,2015,16-Oct-15,15,36,:,15:36,PM,200508,MANDY,HANKE,SU/W,H,ED,F,J,4,12,PL,INF,,,,,,,,
11929,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,1,SC,,,,,,,,,
11930,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,3,SC,,,,,,,,,
11931,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,5,YA,,,,,,,,,
11932,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,6,YA,,,,,,,,,
11933,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,10,SC,,,,,,,,,
11934,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,11,MP+,INF,1,,,,,,,
11935,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,11,SC,,,,,,,,,
11936,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,13,SC,,,,,,,,,
11937,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,13,MP+,INF,1,,,,,,,
11938,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,15,MP+,MA,1,,,,,,,
11939,16,10,2015,16-Oct-15,16,0,:,16:0,PM,200509,HANKE,MANDY,SU/W,H,BA,M,A,4,17,SG,,,,,,,,,
11940,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,1,MP-,BM,2,,,,,,,
11941,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,1,MP-,BM,2,,,,,,,
11942,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,5,MP-,MG,2,,,,,,,
11943,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,5,MP-,BM,2,,,,,,,
11944,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,7,MP-,AL,2,,,,,,,
11945,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,9,SC,,,,,,,,,
11946,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,13,SC,,,,,,,,,
11947,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,13,SC,,,,,,,,,
11948,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,13,SG,,,,,,,,,
11949,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,17,MP+,INF,1,,,,,,,
11950,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,17,MP-,KO,2,,,,,,,
11951,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,17,SC,,,,,,,,,
11952,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,18,PL,INF,,,,,,,,
11953,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,18,SG,,,,,,,,,
11954,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,19,MP-,BO,2,,,,,,,
11955,16,10,2015,16-Oct-15,16,26,:,16:26,PM,200510,MANDY,HANKE,SU/W,H,TI,F,A,4,19,MP-,BO,2,,,,,,,
11956,16,10,2015,16-Oct-15,17,7,:,17:7,PM,200511,HANKE,MANDY,CL,H,MG,M,SA,4,7,MP-,BA,2,,,,,,,
11957,16,10,2015,16-Oct-15,17,7,:,17:7,PM,200511,HANKE,MANDY,CL,H,MG,M,SA,4,7,MP-,BA,2,,,,,,,
11958,16,10,2015,16-Oct-15,17,7,:,17:7,PM,200511,HANKE,MANDY,CL,H,MG,M,SA,4,11,SC,,,,,,,,,
11959,16,10,2015,16-Oct-15,17,7,:,17:7,PM,200511,HANKE,MANDY,CL,H,MG,M,SA,4,12,SC,,,,,,,,,
11960,16,10,2015,16-Oct-15,17,7,:,17:7,PM,200511,HANKE,MANDY,CL,H,MG,M,SA,4,15,SC,,,,,,,,,
11961,16,10,2015,16-Oct-15,17,7,:,17:7,PM,200511,HANKE,MANDY,CL,H,MG,M,SA,4,15,SC,,,,,,,,,
11962,16,10,2015,16-Oct-15,17,7,:,17:7,PM,200511,HANKE,MANDY,CL,H,MG,M,SA,4,16,SC,,,,,,,,,
11963,16,10,2015,16-Oct-15,17,7,:,17:7,PM,200511,HANKE,MANDY,CL,H,MG,M,SA,4,17,SC,,,,,,,,,
